x,y
2.52,1.0
2.5300000000000002,1.0
2.54,1.0
2.5500000000000003,1.0
2.56,1.0
2.57,1.0
2.58,1.0
2.59,1.0
2.6,1.0
2.61,1.0
2.62,1.0
2.63,1.0
2.64,1.0
2.65,1.0
2.66,1.0
2.67,1.0
2.68,1.0
2.69,1.0
2.7,1.0
2.71,1.0
2.72,1.0
2.73,1.0
2.74,1.0
2.75,1.0
2.7600000000000002,1.0
2.77,1.0
2.7800000000000002,1.0
2.79,1.0
2.8000000000000003,1.0
2.81,1.0
2.82,1.0
2.83,1.0
2.84,1.0
2.85,1.0
2.86,1.0
2.87,1.0
2.88,1.0
2.89,1.0
2.9,1.0
2.91,1.0
2.92,1.0
2.93,1.0
2.94,1.0
2.95,1.0
2.96,1.0
2.97,1.0
2.98,1.0
2.99,1.0
3.0,1.0
3.0100000000000002,1.0
3.02,1.0
3.0300000000000002,1.0
3.04,1.0
3.0500000000000003,1.0
3.06,1.0
3.0700000000000003,1.0
3.08,1.0
3.09,1.0
3.1,1.0
3.11,1.0
3.12,1.0
3.13,1.0
3.14,1.0
3.15,1.0
3.16,1.0
3.17,1.0
3.18,1.0
3.19,1.0
3.2,1.0
3.21,1.0
3.22,1.0
3.23,1.0
3.24,1.0
3.25,1.0
3.2600000000000002,1.0
3.27,1.0
3.2800000000000002,1.0
3.29,1.0
3.3000000000000003,1.0
3.31,1.0
3.3200000000000003,1.0
3.33,1.0
3.34,1.0
3.35,1.0
3.36,1.0
3.37,1.0
3.38,1.0
3.39,1.0
3.4,1.0
3.41,1.0
3.42,1.0
3.43,1.0
3.44,1.0
3.45,1.0
3.46,1.0
3.47,1.0
3.48,1.0
3.49,1.0
3.5,1.0
3.5100000000000002,1.0
3.52,1.0
3.5300000000000002,1.0
3.54,1.0
3.5500000000000003,1.0
3.56,1.0
3.5700000000000003,1.0
3.58,1.0
3.59,1.0
3.6,1.0
3.61,1.0
3.62,1.0
3.63,1.0
3.64,1.0
3.65,1.0
3.66,1.0
3.67,1.0
3.68,1.0
3.69,1.0
3.7,1.0
3.71,1.0
3.72,1.0
3.73,1.0
3.74,1.0
3.75,1.0
3.7600000000000002,1.0
3.77,1.0
3.7800000000000002,1.0
3.79,1.0
3.8000000000000003,1.0
3.81,1.0
3.8200000000000003,1.0
3.83,1.0
3.84,1.0
3.85,1.0
3.86,1.0
3.87,1.0
3.88,1.0
3.89,1.0
3.9,1.0
3.91,1.0
3.92,1.0
3.93,1.0
3.94,1.0
3.95,1.0
3.96,1.0
3.97,1.0
3.98,1.0
3.99,1.0
4.0,1.0
4.01,1.0
4.0200000000000005,1.0
4.03,1.0
4.04,1.0
4.05,1.0
4.0600000000000005,1.0
4.07,1.0
4.08,1.0
4.09,1.0
4.1,1.0
4.11,1.0
4.12,1.0
4.13,1.0
4.14,1.0
4.15,1.0
4.16,1.0
4.17,1.0
4.18,1.0
4.19,1.0
4.2,1.0
4.21,1.0
4.22,1.0
4.23,1.0
4.24,1.0
4.25,1.0
4.26,1.0
4.2700000000000005,1.0
4.28,1.0
4.29,1.0
4.3,1.0
4.3100000000000005,1.0
4.32,1.0
4.33,1.0
4.34,1.0
4.3500000000000005,1.0
4.36,1.0
4.37,1.0
4.38,1.0
4.39,1.0
4.4,1.0
4.41,1.0
4.42,1.0
4.43,1.0
4.44,1.0
4.45,1.0
4.46,1.0
4.47,1.0
4.48,1.0
4.49,1.0
4.5,1.0
4.51,1.0
4.5200000000000005,1.0
4.53,1.0
4.54,1.0
4.55,1.0
4.5600000000000005,1.0
4.57,1.0
4.58,1.0
4.59,1.0
4.6000000000000005,1.0
4.61,1.0
4.62,1.0
4.63,1.0
4.64,1.0
4.65,1.0
4.66,1.0
4.67,1.0
4.68,1.0
4.69,1.0
4.7,1.0
4.71,1.0
4.72,1.0
4.73,1.0
4.74,1.0
4.75,1.0
4.76,1.0
4.7700000000000005,1.0
4.78,1.0
4.79,1.0
4.8,1.0
4.8100000000000005,1.0
4.82,1.0
4.83,1.0
4.84,1.0
4.8500000000000005,1.0
4.86,1.0
4.87,1.0
4.88,1.0
4.89,1.0
4.9,1.0
4.91,1.0
4.92,1.0
4.93,1.0
4.94,1.0
4.95,1.0
4.96,1.0
4.97,1.0
4.98,1.0
4.99,1.0
5.0,1.0
5.01,1.0
5.0200000000000005,1.0
5.03,1.0
5.04,1.0
5.05,1.0
5.0600000000000005,1.0
5.07,1.0
5.08,1.0
5.09,1.0
5.1000000000000005,1.0
5.11,1.0
5.12,1.0
5.13,1.0
5.14,1.0
5.15,1.0
5.16,1.0
5.17,1.0
5.18,1.0
5.19,1.0
5.2,1.0
5.21,1.0
5.22,1.0
5.23,1.0
5.24,1.0
5.25,1.0
5.26,1.0
5.2700000000000005,1.0
5.28,1.0
5.29,1.0
5.3,1.0
5.3100000000000005,1.0
5.32,1.0
5.33,1.0
5.34,1.0
5.3500000000000005,1.0
5.36,1.0
5.37,1.0
5.38,1.0
5.39,1.0
5.4,1.0
5.41,1.0
5.42,1.0
5.43,1.0
5.44,1.0
5.45,1.0
5.46,1.0
5.47,1.0
5.48,1.0
5.49,1.0
5.5,1.0
5.51,1.0
5.5200000000000005,1.0
5.53,1.0
5.54,1.0
5.55,1.0
5.5600000000000005,1.0
5.57,1.0
5.58,1.0
5.59,1.0
5.6000000000000005,1.0
5.61,1.0
5.62,1.0
5.63,1.0
5.64,1.0
5.65,1.0
5.66,1.0
5.67,1.0
5.68,1.0
5.69,1.0
5.7,1.0
5.71,1.0
5.72,1.0
5.73,1.0
5.74,1.0
5.75,1.0
5.76,1.0
5.7700000000000005,1.0
5.78,1.0
5.79,1.0
5.8,1.0
5.8100000000000005,1.0
5.82,1.0
5.83,1.0
5.84,1.0
5.8500000000000005,1.0
5.86,1.0
5.87,1.0
5.88,1.0
5.89,1.0
5.9,1.0
5.91,1.0
5.92,1.0
5.93,1.0
5.94,1.0
5.95,1.0
5.96,1.0
5.97,1.0
5.98,1.0
5.99,1.0
6.0,1.0
6.01,1.0
6.0200000000000005,1.0
6.03,1.0
6.04,1.0
6.05,1.0
6.0600000000000005,1.0
6.07,1.0
6.08,1.0
6.09,1.0
6.1000000000000005,1.0
6.11,1.0
6.12,1.0
6.13,1.0
6.140000000000001,1.0
6.15,1.0
6.16,1.0
6.17,1.0
6.18,1.0
6.19,1.0
6.2,1.0
6.21,1.0
6.22,1.0
6.23,1.0
6.24,1.0
6.25,1.0
6.26,1.0
6.2700000000000005,1.0
6.28,1.0
6.29,1.0
6.3,1.0
6.3100000000000005,1.0
6.32,1.0
6.33,1.0
6.34,1.0
6.3500000000000005,1.0
6.36,1.0
6.37,1.0
6.38,1.0
6.390000000000001,1.0
6.4,1.0
6.41,1.0
6.42,1.0
6.43,1.0
6.44,1.0
6.45,1.0
6.46,1.0
6.47,1.0
6.48,1.0
6.49,1.0
6.5,1.0
6.51,1.0
6.5200000000000005,1.0
6.53,1.0
6.54,1.0
6.55,1.0
6.5600000000000005,1.0
6.57,1.0
6.58,1.0
6.59,1.0
6.6000000000000005,1.0
6.61,1.0
6.62,1.0
6.63,1.0
6.640000000000001,1.0
6.65,1.0
6.66,1.0
6.67,1.0
6.68,1.0
6.69,1.0
6.7,1.0
6.71,1.0
6.72,1.0
6.73,1.0
6.74,1.0
6.75,1.0
6.76,1.0
6.7700000000000005,1.0
6.78,1.0
6.79,1.0
6.8,1.0
6.8100000000000005,1.0
6.82,1.0
6.83,1.0
6.84,1.0
6.8500000000000005,1.0
6.86,1.0
6.87,1.0
6.88,1.0
6.890000000000001,1.0
6.9,1.0
6.91,1.0
6.92,1.0
6.93,1.0
6.94,1.000081267208448
6.95,1.0004012693417956
6.96,1.0007212714751432
6.97,1.0010412736084908
6.98,1.0013612757418382
6.99,1.0016812778751858
7.0,1.0020012800085334
7.01,1.002321282141881
7.0200000000000005,1.0026412842752286
7.03,1.002961286408576
7.04,1.0032812885419236
7.05,1.0036012906752712
7.0600000000000005,1.0039212928086187
7.07,1.0042412949419663
7.08,1.004561297075314
7.09,1.0048812992086613
7.1000000000000005,1.005201301342009
7.11,1.0055213034753565
7.12,1.005841305608704
7.13,1.0061613077420517
7.140000000000001,1.0064813098753993
7.15,1.0068013120087467
7.16,1.0071213141420943
7.17,1.0074413162754419
7.18,1.0077613184087895
7.19,1.0080813205421368
7.2,1.0084013226754844
7.21,1.008721324808832
7.22,1.0090413269421796
7.23,1.0093613290755272
7.24,1.0096813312088748
7.25,1.0100013333422224
7.26,1.0103213354755698
7.2700000000000005,1.0106413376089174
7.28,1.010961339742265
7.29,1.0112813418756126
7.3,1.01160134400896
7.3100000000000005,1.0119213461423076
7.32,1.0122413482756552
7.33,1.0125613504090027
7.34,1.0128813525423503
7.3500000000000005,1.013201354675698
7.36,1.0135213568090453
7.37,1.013841358942393
7.38,1.0141613610757405
7.390000000000001,1.014481363209088
7.4,1.0148013653424357
7.41,1.0151213674757833
7.42,1.0154413696091307
7.43,1.0157613717424783
7.44,1.0160813738758259
7.45,1.0164013760091735
7.46,1.016721378142521
7.47,1.0170413802758684
7.48,1.017361382409216
7.49,1.0176813845425636
7.5,1.0180013866759112
7.51,1.0183213888092588
7.5200000000000005,1.0186413909426064
7.53,1.0189613930759538
7.54,1.0192813952093014
7.55,1.019601397342649
7.5600000000000005,1.0199213994759966
7.57,1.0202414016093442
7.58,1.0205614037426916
7.59,1.0208814058760391
7.6000000000000005,1.0212014080093867
7.61,1.0215214101427343
7.62,1.021841412276082
7.63,1.0221614144094295
7.640000000000001,1.022481416542777
7.65,1.0228014186761245
7.66,1.023121420809472
7.67,1.0234414229428197
7.68,1.023761425076167
7.69,1.0240814272095147
7.7,1.0244014293428623
7.71,1.0247214314762099
7.72,1.0250414336095575
7.73,1.025361435742905
7.74,1.0256814378762524
7.75,1.0260014400096
7.76,1.0263214421429476
7.7700000000000005,1.0266414442762952
7.78,1.0269614464096428
7.79,1.0272814485429904
7.8,1.0276014506763378
7.8100000000000005,1.0279214528096854
7.82,1.028241454943033
7.83,1.0285614570763806
7.84,1.0288814592097282
7.8500000000000005,1.0292014613430756
7.86,1.0295214634764231
7.87,1.0298414656097707
7.88,1.0301614677431183
7.890000000000001,1.030481469876466
7.9,1.0308014720098135
7.91,1.031121474143161
7.92,1.0314414762765085
7.930000000000001,1.031761478409856
7.94,1.0320814805432037
7.95,1.0324014826765513
7.96,1.0327214848098987
7.97,1.0330414869432463
7.98,1.0333614890765939
7.99,1.0336814912099415
8.0,1.034001493343289
8.01,1.0343214954766367
8.02,1.034641497609984
8.03,1.0349614997433316
8.040000000000001,1.0352815018766792
8.05,1.0356015040100268
8.06,1.0359215061433744
8.07,1.0362415082767218
8.08,1.0365615104100694
8.09,1.036881512543417
8.1,1.0372015146767646
8.11,1.0375215168101122
8.120000000000001,1.0378415189434598
8.13,1.0381615210768071
8.14,1.0384815232101547
8.15,1.0388015253435023
8.16,1.03912152747685
8.17,1.0394415296101975
8.18,1.039761531743545
8.19,1.0400815338768925
8.2,1.04040153601024
8.21,1.0407215381435877
8.22,1.0410415402769353
8.23,1.0413615424102827
8.24,1.0416815445436303
8.25,1.0420015466769779
8.26,1.0423215488103255
8.27,1.042641550943673
8.28,1.0429615530770207
8.290000000000001,1.043281555210368
8.3,1.0436015573437156
8.31,1.0439215594770632
8.32,1.0442415616104108
8.33,1.0445615637437584
8.34,1.0448815658771058
8.35,1.0452015680104534
8.36,1.045521570143801
8.370000000000001,1.0458415722771486
8.38,1.0461615744104962
8.39,1.0464815765438438
8.4,1.0468015786771911
8.41,1.0471215808105387
8.42,1.0474415829438863
8.43,1.047761585077234
8.44,1.0480815872105815
8.45,1.048401589343929
8.46,1.0487215914772765
8.47,1.049041593610624
8.48,1.0493615957439717
8.49,1.0496815978773193
8.5,1.050001600010667
8.51,1.0503216021440143
8.52,1.0506416042773619
8.53,1.0509616064107095
8.540000000000001,1.051281608544057
8.55,1.0516016106774047
8.56,1.051921612810752
8.57,1.0522416149440996
8.58,1.0525616170774472
8.59,1.0528816192107948
8.6,1.0532016213441424
8.61,1.05352162347749
8.620000000000001,1.0538416256108374
8.63,1.054161627744185
8.64,1.0544816298775326
8.65,1.0548016320108802
8.66,1.0551216341442278
8.67,1.0554416362775751
8.68,1.0557616384109227
8.69,1.0560816405442703
8.700000000000001,1.056401642677618
8.71,1.0567216448109655
8.72,1.057041646944313
8.73,1.0573616490776605
8.74,1.057681651211008
8.75,1.0580016533443557
8.76,1.0583216554777033
8.77,1.058641657611051
8.78,1.0589616597443983
8.790000000000001,1.0592816618777459
8.8,1.0596016640110935
8.81,1.059921666144441
8.82,1.0602416682777887
8.83,1.060561670411136
8.84,1.0608816725444836
8.85,1.0612016746778312
8.86,1.0615216768111788
8.870000000000001,1.0618416789445264
8.88,1.062161681077874
8.89,1.0624816832112214
8.9,1.062801685344569
8.91,1.0631216874779166
8.92,1.0634416896112642
8.93,1.0637616917446118
8.94,1.0640816938779591
8.950000000000001,1.0644016960113067
8.96,1.0647216981446543
8.97,1.065041700278002
8.98,1.0653617024113495
8.99,1.0656817045446971
9.0,1.0660017066780445
9.01,1.066321708811392
9.02,1.0666417109447397
9.03,1.0669617130780873
9.040000000000001,1.067281715211435
9.05,1.0676017173447823
9.06,1.0679217194781299
9.07,1.0682417216114775
9.08,1.068561723744825
9.09,1.0688817258781727
9.1,1.0692017280115202
9.11,1.0695217301448676
9.120000000000001,1.0698417322782152
9.13,1.0701617344115628
9.14,1.0704817365449104
9.15,1.070801738678258
9.16,1.0711217408116054
9.17,1.071441742944953
9.18,1.0717617450783006
9.19,1.0720817472116482
9.200000000000001,1.0724017493449958
9.21,1.0727217514783431
9.22,1.0730417536116907
9.23,1.0733617557450383
9.24,1.073681757878386
9.25,1.0740017600117335
9.26,1.0743217621450811
9.27,1.0746417642784287
9.28,1.074961766411776
9.290000000000001,1.0752817685451237
9.3,1.0756017706784713
9.31,1.0759217728118189
9.32,1.0762417749451663
9.33,1.0765617770785139
9.34,1.0768817792118615
9.35,1.077201781345209
9.36,1.0775217834785566
9.370000000000001,1.0778417856119042
9.38,1.0781617877452516
9.39,1.0784817898785992
9.4,1.0788017920119468
9.41,1.0791217941452944
9.42,1.079441796278642
9.43,1.0797617984119894
9.44,1.080081800545337
9.450000000000001,1.0804018026786846
9.46,1.0807218048120322
9.47,1.0810418069453798
9.48,1.0813618090787274
9.49,1.0816818112120747
9.5,1.0820018133454223
9.51,1.08232181547877
9.52,1.0826418176121175
9.53,1.0829618197454651
9.540000000000001,1.0832818218788125
9.55,1.08360182401216
9.56,1.0839218261455077
9.57,1.0842418282788553
9.58,1.0845618304122029
9.59,1.0848818325455505
9.6,1.0852018346788979
9.61,1.0855218368122455
9.620000000000001,1.085841838945593
9.63,1.0861618410789406
9.64,1.0864818432122882
9.65,1.0868018453456358
9.66,1.0871218474789832
9.67,1.0874418496123308
9.68,1.0877618517456784
9.69,1.088081853879026
9.700000000000001,1.0884018560123734
9.71,1.088721858145721
9.72,1.0890418602790686
9.73,1.0893618624124162
9.74,1.0896818645457638
9.75,1.0900018666791114
9.76,1.0903218688124587
9.77,1.0906418709458063
9.78,1.090961873079154
9.790000000000001,1.0912818752125015
9.8,1.0916018773458491
9.81,1.0919218794791965
9.82,1.092241881612544
9.83,1.0925618837458917
9.84,1.0928818858792393
9.85,1.0932018880125869
9.86,1.0935218901459345
9.870000000000001,1.0938418922792819
9.88,1.0941618944126295
9.89,1.094481896545977
9.9,1.0948018986793246
9.91,1.0951219008126722
9.92,1.0954419029460198
9.93,1.0957619050793672
9.94,1.0960819072127148
9.950000000000001,1.0964019093460624
9.96,1.09672191147941
9.97,1.0970419136127576
9.98,1.097361915746105
9.99,1.0976819178794526
10.0,1.0980019200128002
10.01,1.0983219221461478
10.02,1.0986419242794954
10.03,1.098961926412843
10.040000000000001,1.0992819285461903
10.05,1.099601930679538
10.06,1.0999219328128855
10.07,1.1002419349462331
10.08,1.1005619370795807
10.09,1.100881939212928
10.1,1.1012019413462757
10.11,1.1015219434796233
10.120000000000001,1.1018419456129709
10.13,1.1021619477463185
10.14,1.102481949879666
10.15,1.1028019520130135
10.16,1.103121954146361
10.17,1.1034419562797086
10.18,1.1037619584130562
10.19,1.1040819605464036
10.200000000000001,1.1044019626797512
10.21,1.1047219648130988
10.22,1.1050419669464464
10.23,1.105361969079794
10.24,1.1056819712131416
10.25,1.106001973346489
10.26,1.1063219754798366
10.27,1.1066419776131842
10.28,1.1069619797465318
10.290000000000001,1.1072819818798794
10.3,1.107601984013227
10.31,1.1079219861465743
10.32,1.108241988279922
10.33,1.1085619904132695
10.34,1.1088819925466171
10.35,1.1092019946799647
10.36,1.109521996813312
10.370000000000001,1.1098419989466597
10.38,1.1101620010800073
10.39,1.1104820032133549
10.4,1.1108020053467025
10.41,1.11112200748005
10.42,1.1114420096133975
10.43,1.111762011746745
10.44,1.1120820138800926
10.450000000000001,1.1124020160134402
10.46,1.1127220181467878
10.47,1.1130420202801352
10.48,1.1133620224134828
10.49,1.1136820245468304
10.5,1.114002026680178
10.51,1.1143220288135256
10.52,1.1146420309468732
10.53,1.1149620330802206
10.540000000000001,1.1152820352135682
10.55,1.1156020373469158
10.56,1.1159220394802634
10.57,1.116242041613611
10.58,1.1165620437469583
10.59,1.116882045880306
10.6,1.1172020480136535
10.61,1.1175220501470011
10.620000000000001,1.1178420522803487
10.63,1.1181620544136963
10.64,1.1184820565470437
10.65,1.1188020586803913
10.66,1.1191220608137389
10.67,1.1194420629470865
10.68,1.119762065080434
10.69,1.1200820672137815
10.700000000000001,1.120402069347129
10.71,1.1207220714804766
10.72,1.1210420736138242
10.73,1.1213620757471716
10.74,1.1216820778805192
10.75,1.1220020800138668
10.76,1.1223220821472144
10.77,1.122642084280562
10.78,1.1229620864139096
10.790000000000001,1.1232820885472572
10.8,1.1236020906806046
10.81,1.1239220928139522
10.82,1.1242420949472998
10.83,1.1245620970806474
10.84,1.1248820992139947
10.85,1.1252021013473423
10.86,1.12552210348069
10.870000000000001,1.1258421056140375
10.88,1.1261621077473851
10.89,1.1264821098807327
10.9,1.1268021120140803
10.91,1.1271221141474277
10.92,1.1274421162807753
10.93,1.1277621184141229
10.94,1.1280821205474705
10.950000000000001,1.128402122680818
10.96,1.1287221248141655
10.97,1.129042126947513
10.98,1.1293621290808606
10.99,1.1296821312142082
11.0,1.1300021333475558
11.01,1.1303221354809032
11.02,1.1306421376142508
11.03,1.1309621397475984
11.040000000000001,1.131282141880946
11.05,1.1316021440142936
11.06,1.1319221461476412
11.07,1.1322421482809886
11.08,1.1325621504143362
11.09,1.1328821525476838
11.1,1.1332021546810314
11.11,1.133522156814379
11.120000000000001,1.1338421589477263
11.13,1.134162161081074
11.14,1.1344821632144215
11.15,1.1348021653477691
11.16,1.1351221674811167
11.17,1.1354421696144643
11.18,1.1357621717478117
11.19,1.1360821738811593
11.200000000000001,1.1364021760145069
11.21,1.1367221781478545
11.22,1.137042180281202
11.23,1.1373621824145494
11.24,1.137682184547897
11.25,1.1380021866812446
11.26,1.1383221888145922
11.27,1.1386421909479398
11.28,1.1389621930812874
11.290000000000001,1.1392821952146348
11.3,1.1396021973479824
11.31,1.13992219948133
11.32,1.1402422016146776
11.33,1.1405622037480252
11.34,1.1408822058813726
11.35,1.1412022080147202
11.36,1.1415222101480678
11.370000000000001,1.1418422122814154
11.38,1.142162214414763
11.39,1.1424822165481106
11.4,1.142802218681458
11.41,1.1431222208148055
11.42,1.1434422229481531
11.43,1.1437622250815007
11.44,1.1440822272148483
11.450000000000001,1.1444022293481957
11.46,1.1447222314815433
11.47,1.1450422336148909
11.48,1.1453622357482385
11.49,1.145682237881586
11.5,1.1460022400149337
11.51,1.146322242148281
11.52,1.1466422442816286
11.53,1.1469622464149762
11.540000000000001,1.1472822485483238
11.55,1.1476022506816714
11.56,1.1479222528150188
11.57,1.1482422549483664
11.58,1.148562257081714
11.59,1.1488822592150616
11.6,1.1492022613484092
11.61,1.1495222634817568
11.620000000000001,1.1498422656151042
11.63,1.1501622677484518
11.64,1.1504822698817994
11.65,1.150802272015147
11.66,1.1511222741484946
11.67,1.151442276281842
11.68,1.1517622784151895
11.69,1.1520822805485371
11.700000000000001,1.1524022826818847
11.71,1.1527222848152323
11.72,1.15304228694858
11.73,1.1533622890819273
11.74,1.1536822912152749
11.75,1.1540022933486225
11.76,1.15432229548197
11.77,1.1546422976153177
11.78,1.1549622997486653
11.790000000000001,1.1552823018820126
11.8,1.1556023040153602
11.81,1.1559223061487078
11.82,1.1562423082820554
11.83,1.156562310415403
11.84,1.1568823125487504
11.85,1.157202314682098
11.86,1.1575223168154456
11.870000000000001,1.1578423189487932
11.88,1.1581623210821406
11.89,1.1584823232154884
11.9,1.1588023253488358
11.91,1.1591223274821834
11.92,1.159442329615531
11.93,1.1597623317488785
11.94,1.1600823338822261
11.950000000000001,1.1604023360155735
11.96,1.1607223381489211
11.97,1.1610423402822687
11.98,1.1613623424156163
11.99,1.1616823445489637
12.0,1.1620023466823115
12.01,1.1623223488156589
12.02,1.1626423509490065
12.030000000000001,1.162962353082354
12.040000000000001,1.1632823552157017
12.05,1.163602357349049
12.06,1.1639223594823966
12.07,1.1642423616157442
12.08,1.1645623637490918
12.09,1.1648823658824394
12.1,1.1652023680157868
12.11,1.1655223701491344
12.120000000000001,1.165842372282482
12.13,1.1661623744158296
12.14,1.1664823765491772
12.15,1.1668023786825248
12.16,1.1671223808158722
12.17,1.1674423829492198
12.18,1.1677623850825674
12.19,1.168082387215915
12.200000000000001,1.1684023893492625
12.21,1.16872239148261
12.22,1.1690423936159575
12.23,1.1693623957493051
12.24,1.1696823978826527
12.25,1.1700024000160003
12.26,1.170322402149348
12.27,1.1706424042826953
12.280000000000001,1.1709624064160429
12.290000000000001,1.1712824085493905
12.3,1.171602410682738
12.31,1.1719224128160857
12.32,1.172242414949433
12.33,1.1725624170827806
12.34,1.1728824192161282
12.35,1.1732024213494758
12.36,1.1735224234828234
12.370000000000001,1.173842425616171
12.38,1.1741624277495184
12.39,1.174482429882866
12.4,1.1748024320162136
12.41,1.1751224341495612
12.42,1.1754424362829088
12.43,1.1757624384162564
12.44,1.1760824405496038
12.450000000000001,1.1764024426829514
12.46,1.176722444816299
12.47,1.1770424469496465
12.48,1.1773624490829941
12.49,1.1776824512163415
12.5,1.1780024533496891
12.51,1.1783224554830367
12.52,1.1786424576163843
12.530000000000001,1.178962459749732
12.540000000000001,1.1792824618830795
12.55,1.1796024640164269
12.56,1.1799224661497745
12.57,1.180242468283122
12.58,1.1805624704164697
12.59,1.1808824725498173
12.6,1.1812024746831646
12.61,1.1815224768165122
12.620000000000001,1.1818424789498598
12.63,1.1821624810832074
12.64,1.182482483216555
12.65,1.1828024853499026
12.66,1.18312248748325
12.67,1.1834424896165976
12.68,1.1837624917499452
12.69,1.1840824938832928
12.700000000000001,1.1844024960166404
12.71,1.1847224981499878
12.72,1.1850425002833354
12.73,1.185362502416683
12.74,1.1856825045500305
12.75,1.1860025066833781
12.76,1.1863225088167257
12.77,1.1866425109500731
12.780000000000001,1.1869625130834207
12.790000000000001,1.1872825152167683
12.8,1.187602517350116
12.81,1.1879225194834635
12.82,1.1882425216168109
12.83,1.1885625237501585
12.84,1.188882525883506
12.85,1.1892025280168537
12.86,1.189522530150201
12.870000000000001,1.1898425322835489
12.88,1.1901625344168962
12.89,1.1904825365502438
12.9,1.1908025386835914
12.91,1.191122540816939
12.92,1.1914425429502864
12.93,1.191762545083634
12.94,1.1920825472169816
12.950000000000001,1.1924025493503292
12.96,1.1927225514836768
12.97,1.1930425536170242
12.98,1.193362555750372
12.99,1.1936825578837194
13.0,1.194002560017067
13.01,1.1943225621504145
13.02,1.1946425642837621
13.030000000000001,1.1949625664171095
13.040000000000001,1.1952825685504571
13.05,1.1956025706838047
13.06,1.1959225728171523
13.07,1.1962425749505
13.08,1.1965625770838475
13.09,1.1968825792171949
13.1,1.1972025813505425
13.11,1.19752258348389
13.120000000000001,1.1978425856172377
13.13,1.1981625877505853
13.14,1.1984825898839326
13.15,1.1988025920172802
13.16,1.1991225941506278
13.17,1.1994425962839754
13.18,1.199762598417323
13.19,1.2000826005506706
13.200000000000001,1.200402602684018
13.21,1.2007226048173656
13.22,1.2010426069507132
13.23,1.2013626090840608
13.24,1.2016826112174084
13.25,1.2020026133507558
13.26,1.2023226154841034
13.27,1.202642617617451
13.280000000000001,1.2029626197507985
13.290000000000001,1.2032826218841461
13.3,1.2036026240174937
13.31,1.2039226261508411
13.32,1.2042426282841887
13.33,1.2045626304175363
13.34,1.204882632550884
13.35,1.2052026346842315
13.36,1.2055226368175789
13.370000000000001,1.2058426389509265
13.38,1.206162641084274
13.39,1.2064826432176217
13.4,1.2068026453509693
13.41,1.2071226474843169
13.42,1.2074426496176642
13.43,1.2077626517510118
13.44,1.2080826538843594
13.450000000000001,1.208402656017707
13.46,1.2087226581510546
13.47,1.209042660284402
13.48,1.2093626624177496
13.49,1.2096826645510972
13.5,1.2100026666844448
13.51,1.2103226688177924
13.52,1.21064267095114
13.530000000000001,1.2109626730844874
13.540000000000001,1.211282675217835
13.55,1.2116026773511825
13.56,1.2119226794845301
